"","artg","date","gmdn_desc","ppe","covid"
"5280","336471",2020-05-15,"defibrillator, implantable, automatic",FALSE,FALSE
"5281","336472",2020-05-15,"defibrillator, implantable, automatic, dual-chamber",FALSE,FALSE
"5282","336473",2020-05-15,"defibrillator, implantable, automatic",FALSE,FALSE
"5283","336474",2020-05-15,"defibrillator, implantable, automatic, dual-chamber",FALSE,FALSE
"5284","336475",2020-05-15,"defibrillator, implantable, automatic",FALSE,FALSE
"5285","336476",2020-05-15,"defibrillator, implantable, automatic, dual-chamber",FALSE,FALSE
"5286","336477",2020-05-15,"defibrillator, implantable, automatic",FALSE,FALSE
"5287","336478",2020-05-15,"defibrillator, implantable, automatic, dual-chamber",FALSE,FALSE
"5288","336479",2020-05-15,"defibrillator, implantable, automatic",FALSE,FALSE
"5289","336480",2020-05-15,"defibrillator, implantable, automatic, dual-chamber",FALSE,FALSE
"5290","336490",2020-05-16,"ct",FALSE,FALSE
"5291","336491",2020-05-16,"programmer, hydrocephalic valve",FALSE,FALSE
"5292","336492",2020-05-16,"mask, surgical, single use",TRUE,FALSE
"5293","336510",2020-05-16,"assistive gloves/mittens",FALSE,FALSE
"5294","336511",2020-05-16,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5295","336512",2020-05-16,"syringe, dental, anaesthesia",FALSE,FALSE
"5296","336513",2020-05-16,"mask, surgical, single use",TRUE,FALSE
"5297","336514",2020-05-16,"disinfectant, hands",FALSE,FALSE
"5298","336515",2020-05-16,"shield, face",FALSE,FALSE
"5299","336517",2020-05-16,"public respirator, single-use",TRUE,FALSE
"5300","336518",2020-05-16,"shield, face",FALSE,FALSE
"5301","336530",2020-05-17,"gown, isolation, single use",TRUE,FALSE
"5302","336531",2020-05-17,"breast implant funnel",FALSE,FALSE
"5303","336532",2020-05-17,"peak flow meter, electronic",FALSE,FALSE
"5304","336533",2020-05-17,"gown, isolation, single use",TRUE,FALSE
"5305","336534",2020-05-17,"endoscopic insufflation tubing set",FALSE,FALSE
"5306","336550",2020-05-18,"biopsy kit, soft tissue",FALSE,FALSE
"5307","336551",2020-05-18,"analgesic tens system",FALSE,FALSE
"5308","336552",2020-05-18,"thermometer, infrared, skin",FALSE,TRUE
"5309","336553",2020-05-18,"gown, operating room, single use",FALSE,FALSE
"5310","336554",2020-05-18,"thermometer, infrared, skin",FALSE,TRUE
"5311","336555",2020-05-18,"hevea-latex surgical glove, non-powdered",FALSE,FALSE
"5312","336558",2020-05-18,"cpap/bipap nasal mask, single-use",FALSE,FALSE
"5313","336559",2020-05-18,"cannula, nasal, continuous positive airway pressure",FALSE,FALSE
"5314","336560",2020-05-18,"oxygen therapy delivery system",FALSE,FALSE
"5315","336561",2020-05-18,"ct",FALSE,FALSE
"5316","336562",2020-05-18,"mask, surgical, reusable",FALSE,FALSE
"5317","336563",2020-05-18,"rubber dam kit",FALSE,FALSE
"5318","336567",2020-05-18,"medical air low pressure tubing",FALSE,FALSE
"5319","336568",2020-05-18,"hepatitis b virus surface antigen ivd, kit, chemiluminescent immunoassay",FALSE,FALSE
"5320","336569",2020-05-18,"hepatitis b virus surface antigen ivd, kit, chemiluminescent immunoassay",FALSE,FALSE
"5321","336570",2020-05-18,"implantable spinal cord electrical stimulation system programmer",FALSE,FALSE
"5322","336571",2020-05-18,"stimulator, electrical, analgesic, spinal cord",FALSE,FALSE
"5323","336572",2020-05-18,"implantable spinal cord electrical stimulation system programmer",FALSE,FALSE
"5324","336573",2020-05-18,"stimulator, electrical, analgesic, spinal cord",FALSE,FALSE
"5325","336574",2020-05-18,"stimulator, electrical, analgesic, spinal cord",FALSE,FALSE
"5326","336575",2020-05-18,"surgical procedure kit, neurosurgical, single-use, non-medicated",FALSE,FALSE
"5327","336576",2020-05-18,"mask, surgical, single use",TRUE,FALSE
"5328","336577",2020-05-18,"woven gauze pad, non-sterile",FALSE,FALSE
"5329","336578",2020-05-18,"connector, mouthpiece, single-use",FALSE,FALSE
"5330","336579",2020-05-18,"smartphone camera fundus imaging lens",FALSE,FALSE
"5331","336581",2020-05-18,"public respirator, single-use",TRUE,FALSE
"5332","336582",2020-05-18,"mask, surgical, single use",TRUE,FALSE
"5333","336583",2020-05-18,"cryolipolysis skin contouring system",FALSE,FALSE
"5334","336584",2020-05-18,"surgical/medical respirator, single-use",TRUE,FALSE
"5335","336590",2020-05-18,"transport electric ventilator",FALSE,FALSE
"5336","336591",2020-05-18,"sterilization process indicator, chemical/physical",FALSE,FALSE
"5337","336592",2020-05-18,"shield, face",FALSE,FALSE
"5338","336593",2020-05-18,"public respirator, single-use",TRUE,FALSE
"5339","336594",2020-05-18,"eye splash shield, single-use",FALSE,FALSE
"5340","336611",2020-05-19,"tube, nasogastric",FALSE,FALSE
"5341","336614",2020-05-19,"uncoated knee femur prosthesis",FALSE,FALSE
"5342","336618",2020-05-19,"vinyl examination/treatment glove, non-powdered",FALSE,FALSE
"5343","336621",2020-05-19,"public respirator, single-use",TRUE,FALSE
"5344","336622",2020-05-19,"shield, face",FALSE,FALSE
"5345","336623",2020-05-19,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5346","336629",2020-05-19,"polymer-metal biliary stent",FALSE,FALSE
"5347","336630",2020-05-19,"mask, <specify>",FALSE,FALSE
"5348","336631",2020-05-19,"gown, examination, single use",FALSE,FALSE
"5349","336632",2020-05-19,"thermometer, infrared, skin",FALSE,TRUE
"5350","336633",2020-05-19,"ct",FALSE,FALSE
"5351","336634",2020-05-19,"surgical suction system",FALSE,FALSE
"5352","336635",2020-05-19,"shield, face",FALSE,FALSE
"5353","336636",2020-05-19,"public respirator, single-use",TRUE,FALSE
"5354","336637",2020-05-19,"mask, surgical, single use",TRUE,FALSE
"5355","336638",2020-05-19,"mask, surgical, single use",TRUE,FALSE
"5356","336639",2020-05-19,"shield, face",FALSE,FALSE
"5357","336640",2020-05-19,"mask, surgical, single use",TRUE,FALSE
"5358","336650",2020-05-20,"insulin syringe, fixed-needle",FALSE,FALSE
"5359","336651",2020-05-20,"mri system, full-body, superconducting magnet",FALSE,FALSE
"5360","336652",2020-05-20,"thermometer, infrared, skin",FALSE,TRUE
"5361","336653",2020-05-20,"refractometer, ophthalmic",FALSE,FALSE
"5362","336654",2020-05-20,"orthopaedic bone screw, non-biodegradable, non-sterile",FALSE,FALSE
"5363","336661",2020-05-20,"ct",FALSE,FALSE
"5364","336662",2020-05-20,"thermometer, infrared, skin",FALSE,TRUE
"5365","336667",2020-05-20,"surgical procedure kit, orthopaedic, reusable",FALSE,FALSE
"5366","336670",2020-05-20,"public respirator, single-use",TRUE,FALSE
"5367","336671",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5368","336672",2020-05-20,"shield, face",FALSE,FALSE
"5369","336673",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5370","336675",2020-05-20,"catheter, angioplasty, balloon dilatation",FALSE,FALSE
"5371","336676",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5372","336677",2020-05-20,"public respirator, single-use",TRUE,FALSE
"5373","336678",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5374","336680",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5375","336685",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5376","336686",2020-05-20,"tray, impression, dental",FALSE,FALSE
"5377","336687",2020-05-20,"central venous catheter electrocardiographic navigation system",FALSE,FALSE
"5378","336688",2020-05-20,"dental cheek retractor, home-use",FALSE,FALSE
"5379","336689",2020-05-20,"retractor system, self-retaining",FALSE,FALSE
"5380","336690",2020-05-20,"fixation system implantation kit, internal",FALSE,FALSE
"5381","336691",2020-05-20,"retractor, <specify>",FALSE,FALSE
"5382","336692",2020-05-20,"retractor blade",FALSE,FALSE
"5383","336693",2020-05-20,"orthopaedic bone distractor",FALSE,FALSE
"5384","336694",2020-05-20,"sterilization container",FALSE,FALSE
"5385","336695",2020-05-20,"dilator, <specify>",FALSE,FALSE
"5386","336696",2020-05-20,"screwdriver, surgical",FALSE,FALSE
"5387","336697",2020-05-20,"hook, surgical, <specify>",FALSE,FALSE
"5388","336698",2020-05-20,"clamp, table, operation",FALSE,FALSE
"5389","336699",2020-05-20,"patient positioning device, <specify>",FALSE,FALSE
"5390","336700",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5391","336701",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5392","336702",2020-05-20,"medical device aerosol disinfectant",FALSE,FALSE
"5393","336703",2020-05-20,"mechanical positive pressure airway secretion-clearing device",FALSE,FALSE
"5394","336706",2020-05-20,"soft-tissue anchor, non-bioabsorbable",FALSE,FALSE
"5395","336708",2020-05-20,"mask, surgical, single use",TRUE,FALSE
"5396","336709",2020-05-20,"surgical procedure kit, laparoscopic, single-use, non-medicated",FALSE,FALSE
"5397","336711",2020-05-21,"polymer-metal colonic stent",FALSE,FALSE
"5398","336712",2020-05-21,"polymer-metal oesophageal stent, sterile",FALSE,FALSE
"5399","336713",2020-05-21,"hybrid/coated pancreatic stent",FALSE,FALSE
"5400","336714",2020-05-21,"thermometer, infrared, skin",FALSE,TRUE
"5401","336715",2020-05-21,"breathing circuit, ventilator, reusable",FALSE,FALSE
"5402","336716",2020-05-21,"cpap/bipap face mask, single-use",FALSE,TRUE
"5403","336720",2020-05-21,"cardiopulmonary bypass system heating/cooling unit",FALSE,FALSE
"5404","336721",2020-05-21,"eye splash shield, single-use",FALSE,FALSE
"5405","336722",2020-05-21,"vinyl examination/treatment glove, non-powdered",FALSE,FALSE
"5406","336723",2020-05-21,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5407","336724",2020-05-21,"surgical/medical respirator, single-use",TRUE,FALSE
"5408","336725",2020-05-21,"radiation shielding spectacles",FALSE,FALSE
"5409","336726",2020-05-21,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5410","336727",2020-05-21,"gown, isolation, single use",TRUE,FALSE
"5411","336728",2020-05-21,"salivation stimulation lozenge",FALSE,FALSE
"5412","336729",2020-05-21,"gown, isolation, single use",TRUE,FALSE
"5413","336730",2020-05-21,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5414","336731",2020-05-21,"rubber dam kit",FALSE,FALSE
"5415","336732",2020-05-21,"syringe, dental, anaesthesia",FALSE,FALSE
"5416","336733",2020-05-21,"disinfectant, hospital grade",FALSE,FALSE
"5417","336734",2020-05-21,"mask, surgical, single use",TRUE,FALSE
"5418","336735",2020-05-21,"gown, isolation, single use",TRUE,FALSE
"5419","336737",2020-05-21,"public respirator, single-use",TRUE,FALSE
"5420","336739",2020-05-21,"mask, surgical, single use",TRUE,FALSE
"5421","336740",2020-05-21,"mask, surgical, single use",TRUE,FALSE
"5422","336741",2020-05-21,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5423","336750",2020-05-21,"dental implant suprastructure device, permanent",FALSE,FALSE
"5424","336751",2020-05-21,"blood collection tube holder/needle",FALSE,FALSE
"5425","336752",2020-05-21,"blood collection/intravenous fluid administration set",FALSE,FALSE
"5426","336753",2020-05-21,"gel, electrode",FALSE,FALSE
"5427","336754",2020-05-21,"cervical total disc replacement prosthesis",FALSE,FALSE
"5428","336755",2020-05-21,"cavity-wound management dressing",FALSE,FALSE
"5429","336756",2020-05-21,"thermometer, infrared, skin",FALSE,TRUE
"5430","336757",2020-05-21,"open-surgery electrosurgical electrode, monopolar, single-use",FALSE,FALSE
"5431","336758",2020-05-21,"thermometer, infrared, skin",FALSE,TRUE
"5432","336790",2020-05-22,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5433","336792",2020-05-22,"orthodontic bracket, metal",FALSE,FALSE
"5434","336793",2020-05-22,"uncoated unicondylar knee femur prosthesis",FALSE,FALSE
"5435","336794",2020-05-22,"unicondylar knee insert",FALSE,FALSE
"5436","336795",2020-05-22,"uncoated unicondylar knee tibia prosthesis, metallic",FALSE,FALSE
"5437","336796",2020-05-22,"stylet, tracheal tube, single use",FALSE,FALSE
"5438","336797",2020-05-22,"cardiovascular risk/probability assessment interpretive software",FALSE,FALSE
"5439","336798",2020-05-22,"gastrointestinal endoscopy preparation kit",FALSE,FALSE
"5440","336799",2020-05-22,"gown, operating room, single use",FALSE,FALSE
"5441","336800",2020-05-22,"portable ventilator, electric",FALSE,FALSE
"5442","336801",2020-05-22,"bone-screw internal spinal fixation system, sterile",FALSE,FALSE
"5443","336802",2020-05-22,"cover, microscope",FALSE,FALSE
"5444","336803",2020-05-22,"infrared patient thermometer, ear/skin",FALSE,TRUE
"5445","336804",2020-05-22,"automatic cranial perforator, single-use",FALSE,FALSE
"5446","336805",2020-05-22,"cranial hand drill, single-use",FALSE,FALSE
"5447","336806",2020-05-22,"drill bit, surgical",FALSE,FALSE
"5448","336807",2020-05-22,"programmer, hydrocephalic valve",FALSE,FALSE
"5449","336808",2020-05-22,"catheter tunneller single use",FALSE,FALSE
"5450","336810",2020-05-22,"screwdriver, surgical",FALSE,FALSE
"5451","336811",2020-05-22,"mask, surgical, reusable",FALSE,FALSE
"5452","336812",2020-05-22,"denture base resin, cured",FALSE,FALSE
"5453","336813",2020-05-22,"face splash shield, reusable",TRUE,FALSE
"5454","336814",2020-05-22,"face splash shield, reusable",TRUE,FALSE
"5455","336815",2020-05-22,"mask, surgical, single use",TRUE,FALSE
"5456","336816",2020-05-22,"gown, isolation, single use",TRUE,FALSE
"5457","336817",2020-05-22,"airway protection face mask",TRUE,FALSE
"5458","336818",2020-05-22,"intraosseous-access handpiece, infusion, manual",FALSE,FALSE
"5459","336819",2020-05-22,"protection equipment, <specify>",FALSE,FALSE
"5460","336820",2020-05-22,"mask, <specify>",FALSE,FALSE
"5461","336821",2020-05-22,"mask, surgical, single use",TRUE,FALSE
"5462","336822",2020-05-22,"public respirator, single-use",TRUE,FALSE
"5463","336824",2020-05-22,"disinfectant, hospital grade",FALSE,FALSE
"5464","336825",2020-05-22,"gown, isolation, single use",TRUE,FALSE
"5465","336826",2020-05-22,"gown, isolation, single use",TRUE,FALSE
"5466","336827",2020-05-22,"public respirator, single-use",TRUE,FALSE
"5467","336829",2020-05-22,"disinfectant, hands",FALSE,FALSE
"5468","336830",2020-05-22,"disinfectant, hospital grade",FALSE,FALSE
"5469","336831",2020-05-22,"gown, operating room, single use",FALSE,FALSE
"5470","336832",2020-05-22,"ct",FALSE,FALSE
"5471","336833",2020-05-22,"mask, surgical, single use",TRUE,FALSE
"5472","336834",2020-05-22,"gown, isolation, single use",TRUE,FALSE
"5473","336850",2020-05-23,"cochlear implant system sound processor",FALSE,FALSE
"5474","336851",2020-05-23,"cochlear implant system sound processor",FALSE,FALSE
"5475","336852",2020-05-23,"hearing aid fitting/programming application software",FALSE,FALSE
"5476","336853",2020-05-23,"surgical/medical respirator, single-use",TRUE,FALSE
"5477","336854",2020-05-23,"mask, surgical, single use",TRUE,FALSE
"5478","336855",2020-05-23,"dental implantation drilling template guide-sleeve",FALSE,FALSE
"5479","336856",2020-05-23,"shield, face",FALSE,FALSE
"5480","336857",2020-05-23,"public respirator, single-use",TRUE,FALSE
"5481","336870",2020-05-24,"gown, operating room, reusable",TRUE,FALSE
"5482","336871",2020-05-24,"gown, operating room, reusable",TRUE,FALSE
"5483","336872",2020-05-24,"general-purpose surgical drape, reusable, non-sterile",FALSE,FALSE
"5484","336873",2020-05-24,"mask, surgical, single use",TRUE,FALSE
"5485","336874",2020-05-24,"airway protection face mask",TRUE,FALSE
"5486","336890",2020-05-25,"basic endotracheal tube, single-use",FALSE,FALSE
"5487","336891",2020-05-25,"helium/oxygen quick-connect coupling, female",FALSE,FALSE
"5488","336892",2020-05-25,"breathing circuit, ventilator, single use",FALSE,FALSE
"5489","336893",2020-05-25,"carbon dioxide cuvette, single-use",FALSE,FALSE
"5490","336894",2020-05-25,"carbon dioxide cuvette, reusable",FALSE,FALSE
"5491","336895",2020-05-25,"medical air quick-connect coupling, female",FALSE,FALSE
"5492","336896",2020-05-25,"condensate trap, general-purpose, reusable",FALSE,FALSE
"5493","336898",2020-05-25,"tray, impression, dental",FALSE,FALSE
"5494","336899",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5495","336900",2020-05-25,"single-chamber venous compression system garment, reprocessed",FALSE,FALSE
"5496","336901",2020-05-25,"shield, face",FALSE,FALSE
"5497","336902",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5498","336903",2020-05-25,"gown, isolation, single use",TRUE,FALSE
"5499","336904",2020-05-25,"gown, operating room, single use",FALSE,FALSE
"5500","336905",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5501","336906",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5502","336912",2020-05-25,"endotherapy forceps, grasping, flexible, single-use",FALSE,FALSE
"5503","336913",2020-05-25,"endotherapy forceps, biopsy, flexible, single-use",FALSE,FALSE
"5504","336914",2020-05-25,"mechanical-cutting polypectomy snare",FALSE,FALSE
"5505","336915",2020-05-25,"endotherapy needle, single use",FALSE,FALSE
"5506","336916",2020-05-25,"spirometer, diagnostic",FALSE,FALSE
"5507","336917",2020-05-25,"nuclear medicine system, hand-held detector",FALSE,FALSE
"5508","336930",2020-05-25,"dental implant suprastructure device, permanent",FALSE,FALSE
"5509","336931",2020-05-25,"basic male condom, hevea-latex",FALSE,FALSE
"5510","336932",2020-05-25,"nasopharyngeal swab",FALSE,FALSE
"5511","336933",2020-05-25,"gown, isolation, single use",TRUE,FALSE
"5512","336934",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5513","336935",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5514","336936",2020-05-25,"surgical hood",FALSE,FALSE
"5515","336937",2020-05-25,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5516","336938",2020-05-25,"mask, surgical, single use",TRUE,FALSE
"5517","336939",2020-05-25,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5518","336940",2020-05-25,"sterilizer, moist heat, wrapped goods",FALSE,FALSE
"5519","336941",2020-05-25,"peak flow meter, electronic",FALSE,FALSE
"5520","336942",2020-05-25,"hand-held intraoral dental x-ray system, digital",FALSE,FALSE
"5521","336943",2020-05-25,"stationary panoramic/tomographic dental x-ray system, digital",FALSE,FALSE
"5522","336950",2020-05-25,"thermometer, infrared, skin",FALSE,TRUE
"5523","336971",2020-05-26,"valve, backflow, in-line, single use",FALSE,FALSE
"5524","336977",2020-05-26,"mask, surgical, single use",TRUE,FALSE
"5525","336978",2020-05-26,"public respirator, single-use",TRUE,FALSE
"5526","336979",2020-05-26,"thermometer, infrared, skin",FALSE,TRUE
"5527","336980",2020-05-26,"thermometer, infrared, ear",FALSE,FALSE
"5528","336981",2020-05-26,"thermometer, electronic, intermittent",FALSE,FALSE
"5529","336982",2020-05-26,"thermometer, electronic, intermittent",FALSE,FALSE
"5530","336983",2020-05-26,"thermometer, infrared, ear",FALSE,FALSE
"5531","336984",2020-05-26,"thermometer, infrared, skin",FALSE,TRUE
"5532","336985",2020-05-26,"thermometer, electronic, intermittent",FALSE,FALSE
"5533","336987",2020-05-26,"patient isolation chamber, transportable",FALSE,FALSE
"5534","336988",2020-05-26,"patient isolation chamber",FALSE,FALSE
"5535","336989",2020-05-26,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5536","336990",2020-05-26,"medical capital equipment storage bag/case",FALSE,FALSE
"5537","336991",2020-05-26,"public respirator, single-use",TRUE,FALSE
"5538","336993",2020-05-26,"gown, isolation, single use",TRUE,FALSE
"5539","336995",2020-05-26,"mask, surgical, single use",TRUE,FALSE
"5540","336996",2020-05-26,"public respirator, single-use",TRUE,FALSE
"5541","336997",2020-05-26,"nasal implant, synthetic polymer, bioabsorbable",FALSE,FALSE
"5542","336998",2020-05-26,"thermometer, infrared, skin",FALSE,TRUE
"5543","337010",2020-05-26,"cosmetic micro-needle cartridge",FALSE,FALSE
"5544","337030",2020-05-26,"ct",FALSE,FALSE
"5545","337031",2020-05-26,"surgical screwdriver, single-use, sterile",FALSE,FALSE
"5546","337070",2020-05-26,"surgical irrigation/aspiration handpiece, single-use",FALSE,FALSE
"5547","337071",2020-05-26,"ct",FALSE,FALSE
"5548","337072",2020-05-26,"sphygmomanometer, mercury",FALSE,FALSE
"5549","337073",2020-05-26,"intravascular/intracavitary-circulation hyperthermia system set",FALSE,FALSE
"5550","337090",2020-05-26,"thermometer, infrared, skin",FALSE,TRUE
"5551","337110",2020-05-27,"collagen haemostatic agent",FALSE,FALSE
"5552","337112",2020-05-27,"electronic cosmetic micro-needling handpiece",FALSE,FALSE
"5553","337113",2020-05-27,"public respirator, single-use",TRUE,FALSE
"5554","337114",2020-05-27,"osteotome",FALSE,FALSE
"5555","337115",2020-05-27,"air cleaner, high-efficiency filter, stationary",FALSE,FALSE
"5556","337116",2020-05-27,"medical device decontamination agent",FALSE,FALSE
"5557","337117",2020-05-27,"cochlear implant system external kit",FALSE,FALSE
"5558","337118",2020-05-27,"public respirator, single-use",TRUE,FALSE
"5559","337119",2020-05-27,"airway protection face mask",TRUE,FALSE
"5560","337120",2020-05-27,"gown, isolation, single use",TRUE,FALSE
"5561","337121",2020-05-27,"mask, surgical, single use",TRUE,FALSE
"5562","337122",2020-05-27,"mask, surgical, single use",TRUE,FALSE
"5563","337123",2020-05-27,"medical device cleaning/disinfecting wipe",FALSE,FALSE
"5564","337130",2020-05-27,"soft corrective contact lens, daily-disposable",FALSE,FALSE
"5565","337131",2020-05-27,"clip, internal, ligating",FALSE,FALSE
"5566","337132",2020-05-27,"dressing, wound-nonadherent, permeable",FALSE,FALSE
"5567","337133",2020-05-27,"mask, surgical, single use",TRUE,FALSE
"5568","337135",2020-05-27,"thermometer, infrared, skin",FALSE,TRUE
"5569","337136",2020-05-27,"medicine administration kit, oral",FALSE,FALSE
"5570","337137",2020-05-27,"scleral buckling device, non-bioabsorbable",FALSE,FALSE
"5571","337138",2020-05-27,"retinal tamponade medium, postoperative",FALSE,FALSE
"5572","337150",2020-05-28,"bone-screw internal spinal fixation system, non-sterile",FALSE,FALSE
"5573","337151",2020-05-28,"cochlear electrode array introducer, single-use",FALSE,FALSE
"5574","337152",2020-05-28,"adhesive bandage",FALSE,FALSE
"5575","337153",2020-05-28,"surgical procedure kit, orthopaedic, single-use, non-medicated",FALSE,FALSE
"5576","337154",2020-05-28,"x-ray generator, diagnostic, hand-held",FALSE,FALSE
"5577","337170",2020-05-28,"respiratory oxygen therapy monitor/regulator",FALSE,FALSE
"5578","337171",2020-05-28,"lancet, automatic",FALSE,FALSE
"5579","337174",2020-05-28,"public respirator, single-use",TRUE,FALSE
"5580","337175",2020-05-28,"public respirator, single-use",TRUE,FALSE
"5581","337176",2020-05-28,"mask, surgical, single use",TRUE,FALSE
"5582","337177",2020-05-28,"gown, isolation, single use",TRUE,FALSE
"5583","337178",2020-05-28,"surgical/medical respirator, single-use",TRUE,FALSE
"5584","337179",2020-05-28,"picture archiving and communication system, <specify>",FALSE,FALSE
"5585","337180",2020-05-28,"mask, surgical, single use",TRUE,FALSE
"5586","337181",2020-05-28,"mask, <specify>",FALSE,FALSE
"5587","337182",2020-05-28,"mask, surgical, single use",TRUE,FALSE
"5588","337183",2020-05-28,"mask, surgical, single use",TRUE,FALSE
"5589","337184",2020-05-28,"gown, isolation, single use",TRUE,FALSE
"5590","337190",2020-05-28,"intravascular/intracavitary-circulation hyperthermia system",FALSE,FALSE
"5591","337191",2020-05-28,"oximeter, pulse",FALSE,FALSE
"5592","337192",2020-05-28,"mask, surgical, single use",TRUE,FALSE
"5593","337193",2020-05-28,"orthopaedic fixation plate kit, non-biodegradable",FALSE,FALSE
"5594","337194",2020-05-28,"laparoscopic electrosurgical scissors",FALSE,FALSE
"5595","337195",2020-05-28,"surgical screwdriver trial",FALSE,FALSE
"5596","337196",2020-05-28,"compression unit, intermittent",FALSE,FALSE
"5597","337197",2020-05-28,"prophylaxis cup",FALSE,FALSE
"5598","337198",2020-05-28,"scale, patient, infant",FALSE,FALSE
"5599","337199",2020-05-28,"colonic decompression tube",FALSE,FALSE
"5600","337200",2020-05-28,"shield, face",FALSE,FALSE
"5601","337210",2020-05-29,"thermometer, infrared, skin",FALSE,TRUE
"5602","337211",2020-05-29,"mask, surgical, single use",TRUE,FALSE
"5603","337214",2020-05-29,"public respirator, single-use",TRUE,FALSE
"5604","337215",2020-05-29,"antibacterial screen protector",FALSE,FALSE
"5605","337217",2020-05-29,"face splash shield, reusable",TRUE,FALSE
"5606","337218",2020-05-29,"surgical suction system",FALSE,FALSE
"5607","337219",2020-05-29,"shield, face",FALSE,FALSE
"5608","337220",2020-05-29,"surgical/medical respirator, single-use",TRUE,FALSE
"5609","337221",2020-05-29,"surgical/medical respirator, single-use",TRUE,FALSE
"5610","337222",2020-05-29,"haemodialysis arm clamp",FALSE,FALSE
"5611","337223",2020-05-29,"mask, surgical, single use",TRUE,FALSE
"5612","337224",2020-05-29,"vinyl examination/treatment glove, non-powdered",FALSE,FALSE
"5613","337225",2020-05-29,"vinyl examination/treatment glove, non-powdered",FALSE,FALSE
"5614","337226",2020-05-29,"mask, surgical, single use",TRUE,FALSE
"5615","337227",2020-05-29,"gown, isolation, single use",TRUE,FALSE
"5616","337229",2020-05-29,"gown, isolation, single use",TRUE,FALSE
"5617","337231",2020-05-29,"patient lifting pole",FALSE,FALSE
"5618","337238",2020-05-29,"bone-screw internal spinal fixation system, non-sterile",FALSE,FALSE
"5619","337239",2020-05-29,"orthopaedic fixation plate, non-bioabsorbable, non-sterile",FALSE,FALSE
"5620","337240",2020-05-29,"orthopaedic bone screw, non-biodegradable, non-sterile",FALSE,FALSE
"5621","337241",2020-05-29,"thermometer, infrared, skin",FALSE,TRUE
"5622","337242",2020-05-29,"thermometer, infrared, skin",FALSE,TRUE
"5623","337243",2020-05-29,"mask, surgical, single use",TRUE,FALSE
"5624","337253",2020-05-30,"public respirator, single-use",TRUE,FALSE
"5625","337254",2020-05-30,"mask, surgical, single use",TRUE,FALSE
"5626","337255",2020-05-30,"gown, isolation, single use",TRUE,FALSE
"5627","337256",2020-05-30,"mask, surgical, single use",TRUE,FALSE
"5628","337257",2020-05-30,"probe, <specify>",FALSE,FALSE
"5629","337258",2020-05-30,"hevea-latex examination/treatment glove, non-powdered",FALSE,FALSE
"5630","337259",2020-05-30,"mask, surgical, single use",TRUE,FALSE
"5631","337260",2020-05-30,"mask, surgical, single use",TRUE,FALSE
"5632","337261",2020-05-30,"public respirator, single-use",TRUE,FALSE
"5633","337262",2020-05-30,"non-implantable needle guide, reusable",FALSE,FALSE
"5634","337264",2020-05-30,"external defibrillator electrode, adult, single-use",FALSE,FALSE
"5635","337265",2020-05-30,"external defibrillator electrode, paediatric, single use",FALSE,FALSE
"5636","337266",2020-05-30,"dental delivery system, portable",FALSE,FALSE
"5637","337267",2020-05-30,"public respirator, single-use",TRUE,FALSE
"5638","337269",2020-05-30,"mask, surgical, single use",TRUE,FALSE
"5639","337290",2020-05-31,"gown, isolation, single use",TRUE,FALSE
"5640","337291",2020-05-31,"ct",FALSE,FALSE
"5641","337311",2020-06-01,"telemetry system, electrocardiograph",FALSE,FALSE
"5642","337312",2020-06-01,"x-ray image interpretive software",FALSE,FALSE
"5643","337313",2020-06-01,"blanket/pad infant phototherapy unit",FALSE,FALSE
"5644","337314",2020-06-01,"radiographic procedure tubing",FALSE,FALSE
"5645","337315",2020-06-01,"intracranial pressure monitor calibration cable",FALSE,FALSE
"5646","337317",2020-06-01,"intravenous catheter holder, non-sterile",FALSE,FALSE
"5647","337318",2020-06-01,"automatic-inflation electronic sphygmomanometer, portable, arm/wrist",FALSE,FALSE
"5648","337319",2020-06-01,"clamp, rail, medical device mount",FALSE,FALSE
"5649","337320",2020-06-01,"mask, surgical, single use",TRUE,FALSE
